UPS CGC/PI,Jul/94,Ago/94,Set/94,Out/94,Nov/94,Dez/94,Jan/95,Fev/95,Mar/95,Abr/95,Mai/95,Jun/95,Jul/95,Ago/95,Set/95,Out/95,Nov/95,Dez/95,Jan/96,Fev/96,Mar/96,Abr/96,Mai/96,Jun/96,Jul/96,Ago/96,Set/96,Out/96,Nov/96,Dez/96,Jan/97,Fev/97,Mar/97,Abr/97,Mai/97,Jun/97,Jul/97,Ago/97,Set/97,Out/97,Nov/97,Dez/97,Jan/98,Fev/98,Mar/98,Abr/98,Mai/98,Jun/98,Jul/98,Ago/98,Set/98,Out/98,Nov/98,Dez/98,Jan/99,Fev/99,Mar/99,Abr/99,Mai/99,Jun/99,Jul/99,Ago/99,Total
06.554.844/0001-60-P DE S SOSSEGO,0,0,0,1730.8,1853.84,1934.42,1503.8899999999999,1552.13,1830.72,1729.85,1780.72,1657.05,1717.08,1741.59,1666.71,1714.05,1665.5,1694.28,1625.1100000000001,1857.6599999999999,1534.4,1824.44,237.19,1433.9099999999999,1433.91,1679.8600000000001,1680.5400000000002,1685.0000000000002,1680.5400000000002,1676.8700000000001,1682.5800000000002,1686.7599999999998,1686.66,1685.5500000000002,1686.76,1686.6599999999999,1687.1,1686.6599999999999,1687.1,1668.2999999999995,1686.6599999999996,1678.4999999999995,1126.2199999999993,1660.1399999999992,1556.6699999999996,1670.4299999999998,1632.1699999999998,999.83,998.72,1008.0399999999998,28.19,1008.0099999999999,989.1899999999999,983.1899999999999,839.43,289.71,313.57000000000005,323.04,400.59,246.64999999999998,190.53,341.56,80937.22999999998
06.554.851/0001-62-P DE S D F BARBOSA SOARES,1983.88,1861.16,1203.16,1218.79,1349.68,1640.13,1578.4,1200.65,1059.45,1472.26,1315.03,1617.76,1542.42,1732.54,1942.0300000000002,1292.62,1480.26,1163.07,1207.19,0,1201.03,1303.82,312.05,1103.53,0,1298.03,1298.51,1298.51,1298.51,1298,1045.68,1296.6399999999999,1298,1297.04,1296.72,1296.8,1297.6,1296.88,1408.2399999999998,1423.9999999999998,1350.96,1361.2399999999998,735.2,0,0,0,0,0,413.12000000000006,366.56000000000006,635.6400000000001,613.4,413.12000000000006,493.21000000000004,575.14,801.8399999999999,696.46,493.58000000000004,461.53999999999996,434.45000000000005,558.5899999999998,400.83000000000004,62034.94999999998
06.554.877/0001-00-P DE S BAIXA GRANDE,1408,445.84000000000003,1869.52,443.8,0,352,352,584.56,726.85,352,675.85,853.84,352,651.37,819.16,816.61,877.3,611.0799999999999,352,352,916.57,869.72,888.23,448.72,448.9,599.26,599.41,527.83,634.0300000000001,625.87,506.35,634.1,634.0400000000001,633.0600000000001,633.1500000000001,555.1899999999999,593.49,633.9200000000001,567.65,432.08000000000004,554.65,515.75,249.98,565.9099999999999,694.9499999999999,719.4899999999999,651.3299999999999,590.6,553.92,460.31000000000006,549.2399999999999,511.71999999999997,500.2900000000001,422.89000000000004,386.96,494.65000000000003,342.08,419.5799999999999,220.32999999999998,336.84000000000003,312.42999999999995,309.29,35640.54000000001
06.554.877/0001-00-P DE S BAIXOA DOS RIBEIROS,1056,372.4,1741.88,352,0,352,352,490.72,778.87,417.28,672.79,352,788.56,474.90999999999997,352,883.93,645.25,584.56,352,563.14,352,494.28999999999996,0,479.28,479.28,564.55,564.54,564.54,564.54,552.3,542.1,564.53,564.54,564.54,341.54999999999995,556.38,564.54,564.52,564.54,549.28,542.0999999999999,533.9399999999999,468.34000000000003,707.25,688.89,719.49,732.9900000000001,546.4,495.68000000000006,482.79,535.96,504.63000000000005,548.3299999999999,447.48999999999995,456.3999999999999,508.92,543.82,496.56000000000006,572.91,540.37,551.72,485.63000000000005,33684.740000000005
06.554.877/0001-00-P DE S CANAFISTULA,1916.47,578.44,1847.12,584.56,0,1042.03,816.61,596.8,606.49,895.1500000000001,502.96000000000004,352,801.8199999999999,808.96,394.33,0,578.44,578.95,864.04,778.87,757.96,695.23,999.82,387.03,387.02,561.11,561.1,561.1,561.1,561.1,448.65000000000003,561.45,561.53,561.15,561.23,561.1,561.1,561.08,560.52,560.4,530.5,561.0699999999999,385.78000000000003,722.78,690.31,734.7,670.64,340.25,537.84,487.79999999999995,347.64,510.47,487.94,474.0499999999999,494.92999999999995,379.45000000000005,381.2299999999999,335.31999999999994,314.93,943.44,1005.24,787.7200000000001,38198.850000000006
06.554.877/0001-00-P DE S COCAL,543.76,558.04,701.48,590.6800000000001,0,352,760,576.4,797.74,762.55,352,352,517.24,591.7,874.75,789.07,352,593.74,844.15,759.49,668.2,791.51,0,416.5,416.51,596.11,596.08,596.08,596.08,595.34,596.08,596.09,596.1,596.1,596.08,596.08,596.08,594.09,596.0799999999999,594.3700000000001,596.0999999999999,596.08,106.08,481.88000000000005,504.11999999999995,510.31000000000006,520.11,478.59999999999997,350.99,305.71,380.71000000000004,331.49,242.26000000000005,337.61999999999995,140.83,277.09999999999997,295.85,324.9,321.42,327.47,285.82,250.97000000000003,30864.770000000004
06.554.877/0001-00-P DE S VARJOTA,176,541.72,541.72,352,0,352,829.36,629.44,805.9,352,439.72,494.8,352,352,711.55,822.73,687.0699999999999,720.73,352,352,467.77,813.71,0,410.43,410.45,587.13,589.34,578.8299999999999,589.15,589.15,529.26,524.83,589.4100000000001,589.28,556.64,589.08,589.12,589.2,496.88000000000005,536.86,534.02,521.75,455.7000000000001,952.7900000000001,910.86,953.02,927.86,678.64,631.6300000000002,889.5699999999998,629.33,765.16,730.25,673.2,590.4899999999999,535.32,546.3700000000001,564.9,612.17,715.7699999999999,610.5699999999999,605.2,35525.83
06.554.877/0005-34-POSTO DE SAUDE DE MONSENHOR GIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.39000000000004,391.07,440.37,439.73,337.06,439.09,389.43000000000006,357.73999999999995,400.69,364.98999999999995,368.85999999999996,250.98,332.7699999999999,263.28999999999996,220.20999999999998,5267.669999999999
06.554.877/0005-34-PS MONSENHOR GIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413.6000000000004,2498,1979.0600000000002,1638.05,2158.15,1944.6300000000003,2145.5099999999993,1978.47,1641.2400000000002,2550.4100000000003,1874.6100000000001,1513.88,2031.68,1925.7,1759.6399999999999,1830.89,1872.8600000000001,1867.01,2429.1899999999996,38052.58000000001
06.554.885/0001-57-CS DE DEMERVAL LOBAO,0,0,0,0,0,0,0,0,0,3000.33,2109.56,1908.72,1815.15,3087.18,3068.26,1941.6399999999999,3000.1000000000004,2658.91,2526.2700000000004,2785.1800000000003,0,2739.3,1813.6599999999999,1161.15,6141.75,2258.21,2256.6,2258.27,2162.7999999999997,2229.54,1837.95,2258.25,3314.25,2258.26,3314.26,3314.26,3314.2700000000004,3314.24,3314.2500000000005,3312.1999999999994,3314.2400000000002,1707.14,1383.44,3122.48,2894,4000.4100000000008,2878.9399999999996,2215.8199999999997,1730.6699999999998,1527.7199999999998,283.85,1527.51,1527.51,1527.5,2625.7799999999993,2239.27,3426.79,4293.880000000001,4307.16,4775.849999999999,4819.33,4892.39,141496.45
06.554.885/0001-57-PS ESPRAIADO,0,0,0,0,0,0,0,0,0,1268.77,1405.1299999999999,1162.79,1119.4299999999998,1651.76,1865.62,1355.64,1073.06,1127.4,1153.04,1074.5900000000001,0,1135.85,0,43.35,882.81,283.56,250.41000000000003,365.15999999999997,6.12,321.81,451.86,275.91,1925.98,257.04,1999.41,1903.83,2271.51,1716.63,2255.87,2063.6999999999994,2103.6,1847.64,1044.06,1493.31,1608.3700000000001,1256.38,0,1018.96,730.94,564.35,125.49,564,564,564,826.48,716.84,813.12,737.12,705.04,664.04,710.04,651.04,51976.86000000001
06.554.919/0001-03-PM DE FRANCINOPOLIS,1313.96,1312.04,1262.8000000000002,1349.03,1444.24,1423.7700000000002,218.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324.12
06.554.927/0001-50-P DE S BELA VISTA,1019.79,834.81,1033.6399999999999,798.96,880.04,464.88,542.14,484.92,483.62,553.83,485.85,503.07,532.56,448,510,534.88,552.09,565.08,496,560.76,456,516,653,438.51,355.98,516,516.13,516.05,516.13,516.09,516,516,516,516.01,516.33,515.94,515.85,515.85,515.89,515.93,492.4,516.3,444.2,516.16,516,593.7,968.8100000000001,0,736.15,554.66,340.01,554.52,554.31,554.44,554.34,0,443.06,621.26,621.1500000000001,620.89,621.04,574.32,33842.329999999994
06.554.927/0001-50-P DE S FRANJA,682.55,456,491.73,470.75,401.22,283.01,355,89.59,242,273.44,267.95,342.39,386.9,258,242,394.47,341.51,377.09000000000003,290,364.58,304,228,407.9,252.51,252.8,297.12,297.11,297.5,297.26,297.34,297.53,297.53,297.53,297.18,297.53,297.53,297.53,297.53,297.53,297.1,297.39,297.51,0,297.40000000000003,297.23,483.43,478.46000000000004,0,398.7,453.06,233.01999999999998,430.84000000000003,417.70000000000005,433.13,405.65999999999997,0,423.32,298.13,298.14,298.32,298.14,307.03999999999996,19762.860000000008
06.554.927/0001-50-P DE S GOMES,802.9200000000001,656.5699999999999,750.19,691.3299999999999,659.0899999999999,295.26,0,0,0,0,0,0,0,290,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4425.360000000001
06.554.927/0001-50-P DE S GOMES,0,0,0,0,0,0,463,433.05,451.11,383.06,451.97,432.71,306,0,0,461.18,568.3,462.4,460.40999999999997,0,304,320,546.41,312.51,312.32,367.23,367.59000000000003,367.71,367.71,367.23,367.65999999999997,367.51,367.67,367.56,0,367.57,367.33,367.47,264.61,367.25,367.25,367.53,221.5,367.52,367.53,427.9,503.05,0,397.9,444.75,281.57,487.14,502.82,502.68,502.93,0,463.28,298.09,298.13,298.09000000000003,297.93,311.84000000000003,19419.96
06.554.935/0001-04-CS DE MIGUEL LEAO,0,0,0,0,0,0,0,0,0,0,943.49,3459.0599999999995,1192.03,1122.27,1359.9599999999998,1118.0700000000002,1272.49,1079.3999999999999,928.8399999999999,1256.75,1245.1199999999997,1303.8300000000004,1402.89,0,812.5600000000001,1141.39,0,1673.6499999999999,1249.72,0,896.53,2269.06,1127.3200000000002,1403.9499999999998,1112.24,1118.8999999999999,1406.06,1620.34,1079.58,700.9000000000001,584.62,0,682.84,594.23,506.13,260.20000000000005,0,0,695.8000000000002,0,502.33000000000004,0,362.18,557.1500000000001,935.71,696.13,1328.7000000000003,1171.0899999999997,1171.98,1265.0800000000002,1391.23,1485.1599999999999,49486.96000000001
06.554.935/0001-04-P DE S DE MIGUEL LEAO,312.46,535.45,490.24,330.53999999999996,206.02,845.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720.49
06.554.943/0001-42-P S ALTO SERIO,1292.4099999999999,1678.85,1939.1100000000001,909.5100000000001,1416.27,1574.1000000000001,957.69,1363.53,596,1034,566,520,1308.71,1252.83,1338.77,758,942.19,854,701.53,1009.05,1058.83,1057.4,1461.9,813.53,813.53,957.53,957.53,957.53,957.53,957.27,957.1800000000001,957.24,957.6,957.17,957.17,957.3,957.41,957.48,957.37,957.4,957.1800000000001,957.5,756,889.6600000000001,868.22,770.3199999999999,933.1499999999999,517.3299999999999,448.71,503.87,435.04,541.16,578.37,570.88,533.73,563.71,636.7,584.87,533.4300000000001,787.25,560.05,551.55,56057.13000000002
06.554.943/0001-42-P S CHAPADINHA,1434.19,2002.48,1664.98,1331.23,1271.55,1995.11,854.5,1139.76,520,1326.75,1322.48,558,1318.15,1251.45,1482.56,360,968.19,284,550,908.71,957.77,440,1370.3,806,806,948.51,948.51,948.51,948.51,948.51,948.51,948.51,948.51,948.51,948.51,948.51,948.51,948.51,892,872.77,948.4300000000001,0,0,948.3900000000001,858.22,775.35,858.1,455.1,458.42,456.95,363.39000000000004,470.91,463.36,472.38000000000005,476.87,464.88000000000005,449.66,448.66,460.27000000000004,442.63,724.3,507.81,52523.63999999999
06.554.943/0001-42-P S DE FEITORIA,1069.62,700.1600000000001,872.05,890.61,998.38,726.64,780.55,1071.44,962.9000000000001,958.33,825.79,742.23,901.88,921.96,1068.37,775.38,787.81,846.64,950.1,410.37,831.0699999999999,170,913.19,753.9,753.81,886.52,886.73,886.77,886.6600000000001,868.11,797.27,609.27,859.6299999999999,824.21,718.0699999999999,788.43,886.22,886.75,800.8299999999999,798.52,851.11,867.66,605,533.6700000000001,472.57000000000005,620.13,571.98,364.26,526.1600000000001,482.01,312,288.40000000000003,301.61,306.5,288.46000000000004,290.37,312,688.65,701.26,787.2800000000001,245.93,313.66,43797.84000000002
06.554.943/0001-42-P S DE JACARE,496.15999999999997,348,352,306,475.28,504,1175.76,566,1632.5900000000001,1591.07,2115.33,1546.94,1056,1056,1056,1642.7,759.72,1493.7599999999998,1554.15,1425.6,612,1665.19,2042.3300000000002,1046.51,1046.51,1231.53,1307.01,1231.53,1231.53,1231.53,1231.54,1231.53,1231.21,1306.66,1231.43,1231.5,1231.6399999999999,1296.8899999999999,1306.67,1307.0899999999997,1307.02,1231.5,971.02,1214.93,1231.28,1255.3399999999997,1298.5199999999998,744.22,673.61,649.58,564,648.6,0,672.08,0,640.47,657.13,643.5,623.21,736.4499999999999,816.0400000000001,701.27,63684.65999999997
06.554.950/0001-44-P DE S DE CATARINA,0,0,0,0,0,0,0,0,0,0,303.87,440.71,0,307.53,585.79,0,716.1499999999999,213.18,607.41,0,732.36,421.77,16.32,271.32,271.58,319.68,0,638.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846.65
06.554.950/0001-44-P DE S DE JUNCO,0,0,0,0,0,0,0,0,0,0,204,30,506.22,0,705.4,717.1700000000001,700.81,1203.3999999999999,0,0,0,995.08,1093.44,430.43999999999994,430.15,508.03000000000003,0,1016.3,0,0,0,0,0,487.56,475.83000000000004,448.29,454.92,463.59000000000003,476.84999999999997,450.33,455.94,457.98,456.1,460.4100000000001,507.96000000000004,0,745.6300000000001,734.18,0,424.15999999999997,432.5,394.46,402.04999999999995,400.43,367.19999999999993,0,390.88,394.4,392.42999999999995,367.20000000000005,411.58,312.35,20305.650000000005
06.554.950/0001-44-P M DE VARZEA GRANDE,1125.56,1461.22,1046.71,996.96,1106.56,983.5799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720.59
06.554.968/0001-46-P S BURITI DE CASTELO,0,0,0,0,0,0,32,243.05,294.33000000000004,287.04,411.48,38,226.44,326.4,292.73999999999995,202.47,552.84,507.96000000000004,475.31999999999994,414.12,72.42,481.95000000000005,0,266.22,111.18,314.15999999999997,314.15999999999997,314.16,314.15999999999997,307.53,130.56,130.56,130.56,130.56,130.56,0,179.52,507.27,572.62,526.25,1023.06,991.9500000000002,999.74,367.47999999999996,394.72999999999996,793.7299999999998,673.9799999999999,749.89,715.5999999999998,708.6700000000001,801.1600000000002,1726.05,1499.8000000000002,1680.52,503.38,428.86999999999995,437.08,997.28,922.84,937.1000000000001,694.69,806.58,28092.769999999997
06.554.968/0001-46-P S MIMOSO,0,0,0,0,0,0,78,340.89,245.25,313.39,324.88,0,0,0,0,0,179.52,179.52,179.52,179.52,179.52,179.01,0,117.3,117.3,138.21,138.21,138.21,138.21,138.21,138.21,138.21,138.21,138.21,138.21,0,179.52,426.86,364.78,354.65,783.36,742.05,762,163.86,156.72,214.39,0,0,187.26999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,8331.18
06.554.968/0001-46-P S WILSON PIO,0,0,0,0,0,0,0,0,0,0,232.52,1350.63,903.44,791.36,1082.12,1172.3200000000002,320.28,507.96,540.5999999999999,781.3199999999999,943.4499999999999,714,0,675.24,232.49,773.55,700.23,675.65,543.15,500.31000000000006,261.63,216.24,179.52,222.87,273.87,273.87,346.8,346.8,201.45,346.8,346.8,346.8,346.5,346.65,679.2,634.2099999999998,559.61,548.1600000000001,0,0,0,0,0,0,0,0,0,428.28999999999996,342.69,326.36,301.78999999999996,330.45,21647.98
06.554.968/0001-46-PS MUNICIPAL S FELIX DO PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.8100000000002,2133.2100000000005,2133.2299999999996,2189.0699999999997,1586.0699999999997,1586.08,10870.47
06.554.976/0001-92-C S DE AGRICOLANDIA,1441.96,1392.24,1233.14,1089.4399999999998,1437.8000000000002,1416.6599999999999,1373.29,1230.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10615.289999999999
06.554.976/0001-92-P S JOSE MANOEL PEREIRA,0,0,0,0,0,0,0,142.98000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.98000000000002
06.554.976/0001-92-P S PITOMBEIRA,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53
06.554.984/0001-39-P S CANAL,0,0,0,0,0,0,0,222.87,330.99,385.04999999999995,345.78,340.16999999999996,391.67999999999995,287.13,0,237.15,241.23,208.59,337.11,246.84,0,249.39,0,166.26,0,0,0,0,0,0,0,0,527.85,601.8,598.74,607.9200000000001,634.44,611.49,605.88,624.2399999999999,619.14,619.1400000000001,555.6,590.03,601.22,855.4899999999999,199.92,602.1999999999999,438.59999999999997,894.2399999999999,893.8900000000001,893.9300000000001,893.84,862.52,1514.96,1513.04,1518.8,1513.04,1455.54,1489.3799999999999,1507.2800000000002,1511.76,30346.16
06.554.984/0001-39-PS PIRIPIRI VELHO,430.44,465.12,562.02,421.26,704.82,549.78,0,374.85,343.74,457.47,336.09000000000003,336.09000000000003,378.41999999999996,270.29999999999995,0,374.34000000000003,408.51,350.88,387.09000000000003,257.04,0,296.31,0,165.24,0,0,0,0,0,0,0,0,555.39,606.39,623.22,605.37,643.11,623.22,621.1800000000001,628.8299999999999,606.3900000000001,0,606.84,155.53,622.52,837.38,875.6099999999999,875.6099999999999,718.08,752.1499999999999,751.7800000000001,751.92,687.99,751.7599999999999,1513.68,1510.4799999999998,1520.08,1505.3600000000004,1509.84,1511.76,1503.6999999999998,1455.9600000000003,33800.94
06.555.031/0001-95-SAMIU,19707.89,20326.030000000002,22045.71,20798.760000000002,19739.079999999994,17264.749999999996,18348.990000000005,14423.11,17445.379999999997,14245.010000000002,18482.09999999999,8512.079999999998,5400.799999999999,4959.160000000002,4238.92,4077.7499999999995,4516.5,4313.110000000001,3176.5400000000004,3255.8299999999995,3734.53,9484.779999999999,5266.8600000000015,4305.67,2881.06,2387.26,2463.7700000000004,2610.2400000000002,2857.7000000000003,2265.1,2613.34,2108.88,2707.62,2571.8399999999992,2813.1199999999994,3673.2999999999997,2774.05,2724.18,2583.88,2619.92,2368.77,2298.81,1560.93,1762.8000000000002,2495.2,1911.3399999999997,2596.4999999999995,2484.06,2693.2299999999996,3313.8500000000004,2401.27,1872.9899999999998,1336.26,1861.3799999999999,1639.76,2589.33,1949.7600000000002,1361.25,2278.98,2453.04,1630.49,1009.6199999999999,356594.22
06.555.171/0001-63-SIND TRAB RURAIS DE ARRAIAL,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1135.44,1138.8,1137.54,1139.22,1140.06,1139.22,1137.12,1140.48,1140.9,1137.96,952.74,1121.1,1120.74,1121.2199999999998,1121.64,1121.2799999999997,1120.74,1121.7,1121.58,1120.8,1121.52,1120.74,1120.86,1121.64,1121.2199999999998,1121.2800000000002,1122.0000000000002,1121.1,1121.3400000000001,1075.77,1084.02,1120.98,1144.68,1137.5400000000002,1137.48,1120.86,0,0,213.02000000000004,261.60999999999996,0,0,0,191.20000000000002,187.69000000000003,233.08,0,0,0,56015.909999999996
06.556.401/0001-09-SIND RURAL DE BOM JESUS DO GURG,398.88,407.28,365.28,382.08,366.54,382.38,368.64,372.42,352.32000000000005,375.36,377.04,360.24,375.78,377.46,319.44000000000005,373.67999999999995,307.2,199.5,372.3,381.66,54.959999999999994,0,251.33999999999997,330.84000000000003,382.02,362.88,40.02,183.95999999999998,175.86,231.96,214.07999999999998,198,249.83999999999997,248.7,238.68,212.1,227.39999999999998,269.64,197.52,271.92,252.84000000000003,219.84000000000003,269.69,79.02000000000001,151.26,273.57,221.29999999999998,167.88,109.62,93.96,383.58,303.65999999999997,137.46,64.38,93.96,42.19,64.92,146.11,173.85999999999999,0,0,0,14806.299999999997
06.557.177/0001-70-SIND RURAL DE ALTO LONGA,0,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,229.68,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,343.2,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,0,403.92,403.92,0,402.7,403.76,299.98,298.82000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17327.100000000002
06.557.235/0001-65-SIND TRAB RURAIS DE CAMPO MAIOR,0,403.92,0,403.92,403.92,403.92,403.92,0,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,314.16,0,369.6,369.6,369.6,369.6,369.6,369.6,0,369.6,369.6,369.6,369.6,369.6,369.6,369.6,370.2,369.6,369.6,368.99,370.2,368.88,251.22000000000003,251.94,260.1,285.06,293.79,275,0,279.15000000000003,277.52,294.69,306.74,284.95,290.08000000000004,277.76,279.04,283.29999999999995,282.48,19887.650000000012
06.565.824/0001-95-SINDICATO RURAL DE CANTO DO BUR,403.92,403.92,403.92,403.92,403.92,258.72,403.92,258.72,258.72,258.72,258.72,258.72,174.24,174.24,174.24,174.24,403.92,174.24,174.24,0,174.24,174.24,174.24,174.24,403.92,0,0,403.92,403.92,0,403.92,403.92,403.92,0,0,403.92,807.84,403.92,403.92,403.92,0,403.92,403.84000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11776.96
06.565.956/0001-17-SIND TRAB RURAIS DE ELISEU MART,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1114.44,1114.44,1122,1122,1122,1122,1024.08,1024.08,1122,1122,1122,343.2,0,403.92,403.92,403.92,403.92,403.92,403.92,1122,1122,1122,1122,1122,1122,1122,1122,403.92,403.92,403.92,1121.9199999999998,1050.5199999999998,932.6300000000001,1134.91,1050.5100000000002,1048.9399999999998,1050.15,1049.32,1048.4599999999998,1048.79,1048.5300000000002,1048.96,0,0,0,0,0,0,0,0,51183.15999999999
06.567.846/0001-94-SIND TRAB RURAIS DE FLORIANO,408.12,405.6,409.79999999999995,410.64,406.44,407.28,408.96000000000004,408.12,409.79999999999995,405.6,410.64,405.6,406.44,407.28,408.96000000000004,408.12,407.28,406.44,406.44,405.6,410.64,409.79999999999995,408.12,343.08,403.44,403.32,403.8,402.96,403.8,403.2,402.84000000000003,403.8,403.44,403.2,403.8,402.96,402.71999999999997,403.2,402.84000000000003,403.68,403.2,402.71999999999997,403.53,405.6,407.47999999999996,407.57,407.18,406.9,414.38,420.24,438.86,418.03999999999996,428.69,414.81999999999994,317.06,414.38,418.03999999999996,420.24,414.81999999999994,430.8,418.03999999999996,418.03999999999996,25208.430000000004
06.582.035/0001-62-SIND TRAB RURAIS DE S FCO DO PI,379.91999999999996,365.1,369.84,367.62,367.2,372,365.88,373.74,381.17999999999995,381.6,380.76,386.46000000000004,384.66,372.78,382.86,387.24,388.08,354,323.4,326.15999999999997,319.2,0,0,342.84000000000003,316.56,210.6,161.16,341.46,197.33999999999997,135.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9434.699999999997
06.582.670/0001-40-SIND TRAB RURAIS DE SIMPLIC MEN,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,343.2,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,0,403.92,403.84000000000003,403.2,402.90000000000003,205.95000000000002,205.97000000000003,161.93,215.06,156.31,205.04999999999998,204.92999999999998,156.31,156.30999999999997,205.01000000000002,205.3,152.45,181.96999999999997,205.25,181.74,161.75,173.04999999999998,20844.28000000001
06.584.106/0001-66-SIND RURAL DE CONCEICAO DO CANI,0,0,403.92,403.92,403.92,403.92,403.92,403.92,403.92,0,403.92,403.92,403.92,403.92,403.92,403.92,0,403.92,0,0,0,0,0,0,0,403.92,0,403.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6462.72
06.585.236/0001-13-SIND TRAB RURAIS DE IPIRANGA,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,953.1600000000001,1122,714,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,746.6400000000001,1122,1122,1093.44,1087.24,1093.4399999999998,1086.3600000000001,1057.5,1111.2,1050.08,0,637.82,1343.0600000000004,1439.62,1437.8600000000001,1437.98,1404.54,1438.78,1304.68,1404.68,562.96,562.94,1096.1200000000001,1091.42,67791.52
06.586.176/0001-53-SIND RURAL DE MONSENHOR HIPOLIT,1285.2,1285.2,1285.2,0,1285.2,1285.2,1285.2,1285.2,1285.2,1285.2,1285.2,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,1055.52,784.2,892.32,892.32,892.32,892.32,892.32,892.32,892.32,0,892.32,892.32,892.32,892.32,892.32,892.32,1066.56,892.32,718.0799999999999,892.3199999999999,892.32,892.32,892.32,892.32,718.08,0,0,0,0,0,289.67999999999995,0,0,410.76,416.02000000000004,0,451.79999999999995,289.56,312.12,342.71999999999997,48271.90000000001
06.587.240/0001-10-SIND RURAL DE PAULISTANA,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,343.2,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.92,403.84000000000003,402.76,403.84,410.01,402.80999999999995,403.58000000000004,403.58000000000004,403.35,0,0,0,0,0,0,0,0,0,0,0,0,20137.69
