Movimento de AIH - Arquivos Reduzidos - Brasil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
19014182000188 HOSPITAL SANTA RITA\SANTA RITA DE CALDAS,5473.0700000000015,5905.630000000002,6196.210000000002,4052.11,5891.3600000000015,5085.380000000002,5455.490000000001,4822.4800000000005,4943.700000000001,5726.06,6570.230000000002,5359.55,4851.770000000001,5226.65,4697.650000000002,5088.959999999999,4239.679999999999,4961.78,3077.0799999999995,4839.36,5513.73,5809.000000000001,5511.010000000002,4589.860000000001,6269.490000000003,7163.9800000000005,5673.390000000001,4851.520000000001,6341.61,4609.88,5903.539999999999,4201.55,6419.4800000000005,6301.4800000000005,4157.530000000001,5782.040000000001,4851.83,5998.200000000002,6745.580000000003,6361.48,5688.409999999997,5805.460000000002,6394.5999999999985,4908.929999999999,6464.0599999999995,6213.89,4565.92,11925.789999999997,8389.490000000003,9279.360000000002,9579.950000000003,9291.690000000002,9269.290000000005,9247.290000000003,6922.290000000001,7674.51,7055.280000000001,9286.179999999998,9239.400000000001,9253.429999999997,9123.25,9288.930000000002,390387.78,PRIVADO
19014786000124 SANTA CASA DE MISERICORDIA DE CALDAS,17779.110000000008,19765.19999999999,18903.159999999996,20084.63,20787.45,20277.79,16485.840000000007,19844.990000000005,19335.489999999998,17422.329999999998,20901.599999999995,22221.08999999999,16948.609999999997,14542.110000000002,11579.269999999995,15925.830000000005,14342.480000000001,14804.290000000006,16792.980000000007,15363.960000000005,16819.990000000005,15161.180000000008,17703.649999999998,15535.640000000001,14134.77,14573.590000000002,17232.16000000001,15030.060000000005,13934.099999999999,14334.320000000002,12958.240000000003,13160.630000000005,13921.039999999999,14462.210000000003,15724.15,12456.660000000002,15293.949999999999,13019.600000000002,16025.750000000005,15555.420000000004,15293.560000000003,12441.729999999994,12698.53,14899.960000000005,13301.380000000001,12278.730000000001,11985.379999999997,17932.410000000003,17148.74,17031.520000000004,17108.08,14099.300000000001,12718.460000000005,15410.340000000006,14575.219999999998,14047.200000000003,16280.69,16934.58,16885.330000000005,17131.94000000001,15792.300000000001,16728.690000000002,983869.3899999999,FILANTRÓPICO
19015486000160 SANTA CASA DE MISERICORDIA DE IPUIUNA,7797.519999999999,5222.420000000001,5337.6200000000035,5670.700000000001,4885.190000000001,4526.860000000001,5284.680000000002,5053.980000000001,4934.740000000002,4061.1499999999996,5528.300000000001,4250.27,5639.860000000001,4271.27,3849.9600000000005,4865.86,5695.750000000001,5848.8,6398.76,3473.9100000000008,4857.900000000001,4078.04,6456.339999999998,6660.200000000001,4801.840000000001,7215.470000000003,6577.580000000002,6429.240000000001,4585.999999999999,4811.839999999999,5469.759999999999,7747.9,7108.63,4597.29,8469.079999999998,12165.550000000001,10525.770000000002,9867.909999999996,11380.159999999996,11519.869999999997,10228.459999999995,11739.470000000003,10038.8,6863.71,7523.579999999998,8843.83,6908.94,10369.250000000002,7768.920000000003,9824.170000000002,9539.370000000003,6993.260000000001,8791.480000000003,9992.810000000001,8342.01,6960.419999999998,7635.949999999999,9115.91,9991.409999999996,9940.119999999997,10560.15,9908.929999999998,445804.92,FILANTRÓPICO
19017201000120 CONFERENCIA SAO VICENTE DE PAULO,9025.709999999995,12013.689999999999,13662.64999999999,9844.889999999992,11739.779999999993,11836.189999999993,9654.209999999992,9113.869999999997,12815.879999999994,11469.869999999997,10955.339999999997,11808.089999999998,10910.380000000001,7077.420000000003,8182.7400000000025,8849.359999999995,8350.540000000003,8703.650000000001,5988.620000000003,3686.47,8448.330000000002,9611.559999999992,9346.529999999999,8408.089999999997,6933.050000000001,6439.270000000002,5190.950000000001,7747.120000000001,5443.720000000001,3682.98,5325.789999999999,6398.899999999997,7275.039999999996,7992.369999999998,7915.999999999999,6943.839999999998,6882.390000000001,7588.330000000003,6068.500000000002,7025.660000000002,5040.57,5942.300000000001,5115.449999999999,3275.4600000000005,6030.899999999999,4981.040000000001,6684.9,6745.170000000001,7842.710000000003,8062.65,8022.800000000003,7822.620000000001,6492.650000000001,5714.92,6282.55,7137.440000000001,7663.940000000001,7289.800000000002,7272.650000000002,8012.200000000002,7982.58,7915.240000000001,483688.31,FILANTRÓPICO
19032960000161 HOSPITAL MOMUMENTO AS MAES,16632.400000000005,19373.669999999987,19622.13999999999,19194.88,17639.520000000008,14749.460000000008,16153.390000000012,13637.840000000007,18486.579999999998,17850.599999999995,19150.23999999999,21901.78999999998,17290.67,16266.71000000001,15832.540000000005,16027.730000000007,16968.380000000012,17069.09000000002,18515.43,13207.380000000003,17893.720000000005,14838.78,16598.810000000012,18623.709999999995,17855.960000000003,20287.71,18171.569999999992,17566.720000000012,16302.020000000004,15683.500000000002,16608.710000000003,18401.56000000001,19122.090000000007,21499.659999999996,21899.569999999992,23226.860000000004,22131.54999999998,25295.329999999976,23049.109999999968,22180.289999999964,23918.889999999974,25111.219999999965,25058.599999999988,19198.509999999995,22733.710000000006,22251.470000000012,22492.82999999999,34267.63000000002,19538.300000000007,19414.760000000006,22900.190000000035,23333.35000000001,22765.21999999999,23663.350000000013,23585.170000000002,23614.989999999987,23814.259999999995,23671.709999999995,23824.460000000003,23834.749999999996,23845.160000000003,23817.370000000003,1249463.5699999998,FILANTRÓPICO
19038728000130 HOSPITAL E MATERNIDADE DE CAREACU,6435.530000000001,6521.55,7012.300000000002,7432.880000000002,1259.4899999999998,5337.580000000003,3695.5199999999995,4139.91,6435.910000000003,2839.3300000000004,2290.3199999999993,2823.7000000000003,3979.8500000000004,4364.379999999999,5303.66,4315.83,2976.17,3926.0399999999995,4504.4,3483.76,4309.25,5773.47,6891.500000000003,6392.82,7849.840000000001,7210.28,7893.530000000001,7070.320000000001,4422.78,4155.0599999999995,3011.0699999999997,4505.279999999999,4737.799999999999,5272.7699999999995,4733,5427.6,6387.100000000001,6371.900000000004,4858.400000000003,3598.5900000000006,5115.480000000002,3751.5499999999993,4292.77,5376.709999999999,5274.989999999999,3681.400000000001,5580.399999999999,7159.630000000001,6194.900000000001,4751.06,5015.550000000001,4625.079999999999,4086.8299999999986,5060.78,5049.410000000001,5222.1,6529.780000000001,6453.53,6514.3,6498.4,6058.239999999999,6499.930000000001,318743.2899999999,FILANTRÓPICO
19039056000188 HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA,7410.970000000002,7171.850000000002,6040.730000000002,5337.010000000001,7105.740000000003,6169.450000000002,5743.860000000001,6236.960000000004,6654.870000000001,5261.759999999998,5235.050000000001,7024.0300000000025,6967.369999999998,4862.48,6423.170000000002,2972.2299999999996,6482.570000000001,5143.150000000001,6246.020000000003,6348.160000000001,6514.160000000002,7421.839999999997,8276.349999999999,6564.269999999999,8116.679999999999,7362.380000000001,0,0,0,0,0,7374.9199999999955,3155.6300000000006,5342.1100000000015,7061.009999999995,8079.0399999999945,7470.890000000004,6469.28,7994.500000000005,9279.210000000001,8094.200000000003,8000.69,7520.749999999994,7500.189999999992,7458.849999999993,7299.119999999994,7608.039999999992,10211.609999999999,8951.080000000002,9875.699999999999,8194.27,8689.189999999997,9919.679999999995,9433.259999999995,9540.289999999997,9895.93,9653.789999999995,9263.13,9913.839999999991,9027.819999999996,6654.510000000002,8525.499999999998,418551.14,MUNICIPAL
19053479000152 HOSPITAL ANA MOREIRA SALLES\CAMBUI,34059.13000000001,34175.77,34874.700000000004,33999.84999999998,36276.96,34288.03000000002,39604.78999999996,36092.28999999999,34317.650000000016,35443.379999999976,41896.11999999995,41988.569999999956,41677.29000000001,30625.14000000002,26961.259999999977,34423.39999999997,31803.92,29089.180000000004,29527.150000000012,28730.770000000004,39174.919999999955,29577.259999999995,39158.16999999999,36581.45999999999,35140.75999999998,36420.50999999999,34635.13000000001,41594.38999999998,31351.939999999995,29405.309999999998,30775.839999999986,32515.77999999999,35388.079999999994,44838.989999999976,44418.19999999995,42251.48999999996,45530.619999999944,42966.59999999997,46084.93999999995,44137.159999999996,38573.229999999974,32928.62,38086.89999999994,44335.90999999998,40038.07000000001,43609.87999999999,41982.71999999998,56976.21000000003,44171.52999999997,44086.18,44169.90000000001,44176.50999999997,45155.51999999999,42751.65000000001,40671.31000000003,44195.25000000005,40651.47000000002,44192.76000000001,42622.90000000006,42968.090000000004,40986.890000000014,44195.03000000005,2393329.4299999997,FILANTRÓPICO
19062975000172 CASA DE SAUDE E MATERNIDADE ITAPAGIPE,14982.970000000005,17108.839999999997,13409.7,15029.539999999995,17414.460000000003,18395.739999999994,16606.95999999999,17485.780000000002,16887.91999999999,18089.310000000005,17601.399999999998,17561.359999999993,19935.069999999992,17442.999999999996,16077.339999999995,15403.590000000007,17658.52,14942.380000000005,12964.550000000008,18077.74,21192.489999999976,15560.460000000001,19085.179999999997,14952.020000000008,14001.270000000006,15342.430000000002,15196.090000000006,15467.850000000006,14716.820000000005,14245.670000000006,7275.849999999999,7433.560000000001,7820.3899999999985,8326.759999999998,8350.000000000002,7339.69,7387.010000000002,7715.160000000001,8207.59,6559.18,6489.549999999999,7200.080000000001,6066.62,4642.77,5211.140000000001,6767.879999999999,8312.09,9455.380000000001,8989.240000000002,10521.250000000002,11664.260000000006,10045.210000000005,9884.760000000004,9121.169999999998,9238.54,9202.39,8204.359999999997,10304.64,8857.249999999998,10097.620000000003,9953.64,9693.859999999999,759175.3400000001,PRIVADO
19070549000180 HOSPITAL MONTE SIAO LTDA HOSPITAL SANTA CRUZ MONTE SIAO,16123.839999999991,16397.139999999992,16265.219999999983,17835.77999999998,15980.51999999999,13722.84999999999,15639.119999999994,17618.620000000006,15484.299999999997,16435.44,18478.519999999986,22173.779999999977,18865.88999999999,14246.90999999999,17836.520000000004,16653.69999999999,16083.890000000001,20015.269999999986,14094.640000000001,4555.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324507.8299999999,PRIVADO
19071273000155 HOSPITAL GERAL DE CAMBUQUIRA,14826.499999999998,15901.220000000003,14218.58,15414.640000000007,12278.669999999993,13500.300000000005,12444.929999999995,12072.459999999992,12387.039999999997,13386.380000000001,14439.370000000006,13518.429999999993,14265.529999999995,9425.679999999995,10185.019999999993,11005.589999999998,11705.22,12998.459999999997,11495.969999999994,11505.27,13558.409999999996,12586.019999999997,11235.229999999998,11684.059999999998,13591.889999999996,17734.700000000004,13321.480000000001,13892.919999999998,12838.989999999996,16918.259999999995,13663.330000000002,10489.369999999997,11764.21,12209.929999999995,16059.499999999993,14355.339999999995,12580.050000000003,20279.13,14834.830000000007,12321.730000000005,15990.51000000001,12026.669999999996,13316.74,11304.26,12805.719999999994,14030.779999999997,5456.639999999999,22346.60000000001,15725.659999999996,15262.830000000009,15314.180000000008,15761.669999999998,13378.070000000002,16327.479999999998,16391.030000000002,15560.050000000003,15107.93000000001,16394.01000000001,16371.060000000005,16387.19,16378.48,16391.300000000007,860923.5000000001,FILANTRÓPICO
19082452000198 SANTA CASA DA CAMPANHA,14305.549999999997,13489.429999999993,14573.369999999994,13576.009999999998,14383.539999999992,12519.109999999997,13901.98,12970.999999999993,13334.22999999999,13903.929999999997,14740.839999999986,13297.829999999998,14222.949999999997,8964.829999999998,12114.380000000003,11411.950000000003,12272.49,11681.829999999996,9906.819999999996,10454.919999999996,14154.949999999999,12482.749999999993,11399.649999999994,13041.879999999997,11908.869999999999,13424.449999999995,12842.699999999995,12484.089999999991,12120.929999999998,12217.969999999996,13708.12,12285.349999999993,11638.440000000002,10467.059999999994,10124.199999999992,12417.58,12122.569999999992,13144.569999999996,15847.100000000004,13268.42,11593.039999999997,11693.79999999999,12136.11999999999,10424.039999999997,9950.179999999995,14058.069999999989,12274.969999999992,14305.340000000006,15714.800000000005,11367.200000000003,16104.86000000001,15745.059999999998,16196.609999999997,15836.080000000002,11154.199999999997,14046.45,16264.380000000006,16219.370000000004,16252.200000000015,15866.140000000003,16258.089999999998,16257.879999999988,816847.5199999998,FILANTRÓPICO
19086065000120 FUNDAC?O MUNICIPAL DE SAUDE,14345.929999999998,9955.46,10594.97,11191.969999999996,11231.589999999993,10912.699999999992,9950.519999999999,9423.059999999994,11668.399999999998,10646.839999999995,10642.919999999993,11230.569999999996,7370.569999999998,7219.0199999999995,8740.95,8949.89,7727.070000000001,4325.039999999999,11456.890000000001,6159.259999999998,6636.51,9106.039999999997,8533.499999999996,8803.77,7759.509999999998,7286.429999999999,10801.07,9844.349999999999,7775.309999999999,8263.23,6642.999999999999,4764.69,13978.59000000001,9756.18,10816.820000000007,9251.17,6820.869999999997,10242.439999999993,12639.18,8115.830000000001,8726.619999999997,6925.33,8537.46,10025.519999999995,8647.390000000003,5966.870000000001,9234.88,12302.489999999989,10737.330000000004,10726.890000000001,10416.999999999998,10720.060000000005,8942.919999999998,10200.700000000004,8676.39,8555.380000000005,8979.62,9847.33,9407.069999999998,11115.329999999998,10246.449999999999,11034.019999999993,581555.16,MUNICIPAL
19091537000132 SANTA CASA MIS CARIDADE DE CAMPESTRE,16140.060000000005,15673.290000000003,18188.730000000007,17026.840000000004,16718.850000000002,0,14239.090000000002,15238.150000000001,27215.850000000002,13479.58,26387.71000000003,18378.680000000008,17035.58,14532.480000000005,15920.429999999998,15073.559999999998,14469.17,11714.409999999998,11355.34,19099.200000000008,18996.389999999996,15740.1,16069.27,16182.35,17766.3,18031.280000000002,15558.95999999999,18021.98,17125.320000000007,13077.100000000002,13913.770000000002,13459.610000000004,14646.160000000002,12196.95,14827.100000000004,11067.199999999999,12819.87,12819.39,13236.320000000007,9517.569999999994,12937.150000000003,9357.639999999996,11500.7,11245.82,13123.040000000005,9982.560000000001,13162.060000000007,14651.680000000004,12665.070000000002,13009.090000000006,13603.100000000004,13265.580000000004,13464.70000000001,12190.830000000005,13560.450000000004,13088.150000000007,11929.420000000004,13316.630000000006,13446.220000000007,13319.810000000001,13048.399999999996,13491.190000000004,892319.2799999999,FILANTRÓPICO
19093202000153 SANTA CASA DE MISERICORDIA DE GUAPE,15250.670000000002,16153.330000000007,15439.860000000004,18989.870000000003,17535.350000000013,18783.25,18527.999999999993,20493.239999999983,20680.849999999984,16608.460000000006,18841.21999999999,22934.399999999987,19382.250000000004,13047.099999999993,13520.020000000002,12164.48,13124.060000000003,18597.449999999993,14191.080000000002,13009.450000000003,12471.859999999999,12263.990000000002,13967.969999999998,13631.010000000002,13096.810000000001,14453,13894.499999999996,13066.219999999996,12245.11,13823.440000000002,12298.609999999997,11913.3,13522.04,12382.47,13039.199999999997,13393.300000000001,13301.210000000001,12912.15,13142.43,13113.690000000006,12732.469999999998,10935.039999999995,12607.910000000002,13597.740000000005,12635.130000000003,14175.070000000005,13665.080000000004,16444.359999999997,15050.15,15132.780000000002,16682.739999999994,16912.530000000002,16640.210000000006,15646.909999999996,14824.040000000003,15592.509999999998,15479.959999999997,15609.980000000001,15589.71,15630.530000000002,14992.190000000002,15505.63,925289.37,FILANTRÓPICO
19109198000174 CASA DE SAUDE E MATERNIDADE NOSSA SENHORA APARECIDA ITURAMA,36274.32999999998,34574.830000000045,36484.27999999996,31012.710000000057,26018.54000000002,26850.390000000014,47299.18999999995,42011.41999999994,40804.520000000004,53607.30999999996,43749.76999999995,34370.63000000002,40362.06000000005,26816.670000000067,26392.96000000001,22915.56000000003,25720.900000000023,24974.84000000004,25740.68000000004,27525.810000000016,28445.979999999985,22204.100000000017,26279.13000000005,25494.800000000032,28567.640000000036,28053.530000000024,18025.480000000018,25494.52000000003,21028.93000000001,20310.359999999982,24437.43000000001,22461.019999999997,24291.03000000001,23570.649999999987,23937.44000000001,25711.28999999997,27130.460000000032,25681.989999999976,30761.38000000001,22330.110000000004,21026.559999999998,19337.60000000002,25114.87,25566.09000000001,30633.509999999984,30644.139999999978,22814.949999999983,45986.86999999994,38436.51999999998,30493.480000000007,33216.94000000004,25829.780000000028,28655.14000000003,21996.720000000016,22539.149999999998,23327.01,37363.509999999966,24265.959999999985,26975.230000000007,29031.310000000005,31743.54000000001,25727.51,1788451.0600000008,PRIVADO
